CommonID;SectorName;Style;TextRUSingle;TextRUPrular;TextENSingle;TextENPrular;TextUASingle;TextUAPrular;;
BASE0018;base;business;В телефоне не сохранен отпечаток пальца или экран блокировки не защищен. Перейти в настройки телефона?;;No fingerprint saved on your phone or lock screen is not secured. Go to phone settings?;;У телефоні не збережено відбитка пальця або екран блокування не захищено. Перейти в налаштування телефону?;;;
BASE0019;base;business;Стереть;;Delete;;Стерти;;;
BASE0019;base;neutral;Стереть;;Delete;;Стерти;;;
BASE0019;base;friendly;Стереть;;Delete;;Стерти;;;
BASE0020;base;business;К сожалению, поиск не дал результатов. Попробуйте еще раз ;;Unfortunately, no results were found. Please try again;;На жаль, пошук не дав результатів;;;
BASE0020;base;neutral;К сожалению, поиск не дал результатов. Попробуй еще раз ;;Unfortunately, no search results. Try again;;На жаль, пошук не дав результатів. Спробуй ще раз;;;
BASE0020;base;friendly;Ничего не нашлось, но не сдавайся! ;;Nothing was found, but don't give up!;;Нічого не знайшлося, але не здавайся!;;;
BASE0021;base;neutral;Перевести;;Transfer;;Переказати;;;
BASE0021;base;business;Перевести;;Transfer;;Переказати;;;
BASE0021;base;friendly;Перевести;;Transfer;;Переказати;;;
BASE0022;base;friendly;Получить квитанцию;;Get receipt;;Отримати квитанцію;;;
BASE0022;base;business;Получить квитанцию;;Get receipt;;Отримати квитанцію;;;
BASE0022;base;neutral;Получить квитанцию;;Get receipt;;Отримати квитанцію;;;
BASE0023;base;friendly;Создать шаблон;;Create template;;Створити шаблон;;;
BASE0023;base;business;Создать шаблон;;Create template;;Створити шаблон;;;
BASE0023;base;neutral;Создать шаблон;;Create template;;Створити шаблон;;;
BASE0024;base;friendly;Вернуться на рабочий стол;;Back to desktop;;Повернутися на робочий стіл;;;
BASE0024;base;business;Вернуться на рабочий стол;;Back to desktop;;Повернутися на робочий стіл;;;
BASE0024;base;neutral;Вернуться на рабочий стол;;Back to desktop;;Повернутися на робочий стіл;;;
BASE0025;base;business;Назад;;Back;;Назад;;;
BASE0025;base;friendly;Назад;;Back;;Назад;;;
BASE0025;base;neutral;Назад;;Back;;Назад;;;
BASE0026;base;business;Подтвердить;;Confirm;;Підтвердити;;;
BASE0026;base;neutral;Подтвердить;;Confirm;;Підтвердити;;;
BASE0026;base;friendly;Подтвердить;;Confirm;;Підтвердити;;;
BASE0027;base;business;Удалить;;Remove;;Видалити;;;
BASE0027;base;neutral;Удалить;;Remove;;Видалити;;;
BASE0027;base;friendly;Удалить;;Remove;;Видалити;;;
BASE0028;base;business;Информация;;Information;;Інформація;;;
BASE0028;base;neutral;Информация;;Information;;Інформація;;;
BASE0028;base;friendly;Информация;;Information;;Інформація;;;
BASE0029;base;business;Управление;;Management;;Керування;;;
BASE0029;base;friendly;Управление;;Management;;Керування;;;
BASE0029;base;neutral;Управление;;Management;;Керування;;;
BASE0030;base;neutral;История;;History;;Історія;;;
BASE0030;base;business;История;;History;;Історія;;;
BASE0030;base;friendly;История;;History;;Історія;;;
VLDT0015;validationErrors;neutral;Сумма должна быть больше нуля;;Amount must be greater than zero;;Сума має бути більше нуля;;;
VLDT0015;validationErrors;business;Сумма должна быть больше нуля;;Amount must be greater than zero;;Сума має бути більше нуля;;;
VLDT0015;validationErrors;friendly;Сумма должна быть больше нуля;;Amount must be greater than zero;;Сума має бути більше нуля;;;
VLDT0016;validationErrors;neutral;Значение должно быть %@;;Value must be %@;;Значення має бути %@;;;
VLDT0016;validationErrors;business;Значение должно быть %@;;Value must be %@;;Значення має бути %@;;;
VLDT0016;validationErrors;friendly;Значение должно быть %@;;Value must be %@;;Значення має бути %@;;;
VLDT0017;validationErrors;friendly;Что-то не так:(;;Something is wrong:(;;Щось не те:(;;;
VLDT0017;validationErrors;neutral;Неправильный E-mail;;Invalid E-mail;;Неправильний E-mail;;;
VLDT0017;validationErrors;business;Неправильный E-mail;;Invalid E-mail;;Неправильний E-mail;;;
VLDT0018;validationErrors;neutral;Неправильный E-mail;;Invalid E-mail;;Неправильний E-mail;;;
VLDT0018;validationErrors;business;Неправильный E-mail;;Invalid E-mail;;Неправильний E-mail;;;
VLDT0018;validationErrors;friendly;Что-то не так с E-mail:(;;Something is wrong with E-mail:(;;Щось не те з E-mail:(;;;
VLDT0019;validationErrors;neutral;Проверь корректность данных;;Check data accuracy;;Перевір правильність даних;;;
VLDT0019;validationErrors;friendly;Без проверки данных не обойтись;;You can't do without data checking;;Без перевірки даних не обійтися;;;
VLDT0019;validationErrors;business;Проверьте корректность данных;;Please check data accuracy;;Перевірте правильність даних;;;
VLDT0020;validationErrors;neutral;PIN-код должен состоять из 4 цифр;;PIN code must contain 4 digits;;PIN-код має складатися з 4 цифр;;;
